Ville,Latitude,Longitude,Date,Hour,Day_Time,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date,Train,Hotel_1_Name,Hotel_1_Link,Hotel_1_Note,Hotel_2_Name,Hotel_2_Link,Hotel_2_Note,Hotel_3_Name,Hotel_3_Link,Hotel_3_Note,Hotel_4_Name,Hotel_4_Link,Hotel_4_Note,Hotel_5_Name,Hotel_5_Link,Hotel_5_Note
Gavarnie,42.7322036,-0.0093524,2026-02-16,18,Evening,2.88,2.88,100,snow,1.0,-40,2.88,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-16,21,Evening,2.75,2.75,99,moderate rain,1.0,-20,2.75,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,0,Night,2.72,2.72,100,snow,1.0,-40,2.72,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,3,Night,2.64,2.64,99,snow,1.0,-40,2.64,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,6,Morning,2.12,2.12,98,snow,1.0,-40,2.12,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,9,Morning,2.07,2.07,98,light snow,1.0,-20,2.07,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,12,Afternoon,3.03,3.03,99,light rain,1.0,-10,3.03,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,15,Afternoon,3.7,3.7,99,light rain,0.59,-10,3.7,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,18,Evening,3.01,3.01,98,light rain,0.53,-10,3.01,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Gavarnie,42.7322036,-0.0093524,2026-02-17,21,Evening,0.3,0.3,95,broken clouds,0.0,300,0.3,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Gavarnie&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,0,Night,-2.72,-3.67,92,overcast clouds,0.77,200,-3.1950000000000003,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,3,Night,-1.43,-1.7,91,overcast clouds,0.0,200,-1.565,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,6,Morning,-1.01,-1.01,89,light snow,0.33,-20,-1.01,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,9,Morning,0.23,0.23,90,light rain,0.81,-10,0.23,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,12,Afternoon,2.29,2.29,88,light rain,0.91,-10,2.29,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,15,Afternoon,1.46,1.46,97,light rain,0.79,-10,1.46,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,18,Evening,-0.26,-0.26,100,snow,1.0,-40,-0.26,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-13,21,Evening,-1.55,-1.55,98,snow,1.0,-40,-1.55,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,0,Night,-3.33,-3.33,99,heavy snow,1.0,-60,-3.33,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,3,Night,-2.43,-2.43,99,snow,1.0,-40,-2.43,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,6,Morning,-3.18,-3.18,100,snow,1.0,-40,-3.18,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,9,Morning,-2.16,-2.16,100,heavy snow,1.0,-60,-2.16,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,12,Afternoon,-3.62,-3.62,102,heavy snow,1.0,-60,-3.62,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,15,Afternoon,-4.08,-4.08,102,snow,1.0,-40,-4.08,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,18,Evening,-4.83,-4.83,100,snow,1.0,-40,-4.83,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-14,21,Evening,-6.21,-6.21,99,snow,1.0,-40,-6.21,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,0,Night,-7.92,-7.92,99,light snow,1.0,-20,-7.92,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,3,Night,-10.58,-10.58,91,broken clouds,0.0,300,-10.58,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,6,Morning,-10.37,-10.37,71,broken clouds,0.0,300,-10.37,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,9,Morning,-3.23,-3.23,83,broken clouds,0.0,300,-3.23,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,12,Afternoon,-0.39,-0.39,105,overcast clouds,0.0,200,-0.39,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,15,Afternoon,-0.81,-0.81,103,light snow,1.0,-20,-0.81,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,18,Evening,-0.19,-0.19,101,snow,1.0,-40,-0.19,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Barèges,42.8958816,0.0622368,2026-02-15,21,Evening,-0.28,-0.28,101,snow,1.0,-40,-0.28,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Barèges&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
