Ville,Latitude,Longitude,Date,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date,Hour,Day_Time
Lyon,45.7578137,4.8320114,2025-01-02 00:00:00,10.2,10.2,69,overcast clouds,0.0,200,10.2,2024-12-29,,
Lyon,45.7578137,4.8320114,2025-01-02 00:00:00,9.92,9.92,73,overcast clouds,0.0,200,9.92,2024-12-29,,
Lyon,45.7578137,4.8320114,2025-01-02 00:00:00,8.61,8.61,81,light rain,0.2,-10,8.61,2024-12-29,,
Lyon,45.7578137,4.8320114,2025-01-02 00:00:00,7.14,7.14,87,light rain,0.36,-10,7.14,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,6.58,6.58,93,broken clouds,0.0,300,6.58,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,5.96,5.96,93,overcast clouds,0.0,200,5.96,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,5.7,5.7,91,overcast clouds,0.0,200,5.7,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,6.81,6.81,79,overcast clouds,0.0,200,6.81,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,10.59,10.59,45,overcast clouds,0.0,200,10.59,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,11.06,11.06,43,overcast clouds,0.0,200,11.06,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,9.12,9.12,50,overcast clouds,0.0,200,9.12,2024-12-29,,
Toulouse,43.6044622,1.4442469,2025-01-02 00:00:00,8.33,8.33,54,overcast clouds,0.0,200,8.33,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,9.31,9.31,55,clear sky,0.0,600,9.31,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,8.68,8.68,53,clear sky,0.0,600,8.68,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,8.3,8.3,51,clear sky,0.0,600,8.3,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,10.19,10.19,48,few clouds,0.0,500,10.19,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,13.66,13.66,47,broken clouds,0.0,300,13.66,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,14.39,14.39,57,overcast clouds,0.0,200,14.39,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,11.9,11.9,64,overcast clouds,0.0,200,11.9,2024-12-29,,
Nice,43.7009358,7.2683912,2025-01-02 00:00:00,10.41,10.41,65,overcast clouds,0.0,200,10.41,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,11.89,11.89,79,overcast clouds,0.0,200,11.89,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,11.31,11.31,89,light rain,1.0,-10,11.31,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,5.98,5.98,92,light rain,1.0,-10,5.98,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,5.72,5.72,86,light rain,1.0,-10,5.72,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,7.28,7.28,78,light rain,1.0,-10,7.28,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,8.29,8.29,66,overcast clouds,0.0,200,8.29,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,5.44,5.44,81,overcast clouds,0.0,200,5.44,2024-12-29,,
Nantes,47.2186371,-1.5541362,2025-01-02 00:00:00,2.92,2.92,87,broken clouds,0.0,300,2.92,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,5.94,5.94,61,overcast clouds,0.0,200,5.94,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,8.83,8.83,47,overcast clouds,0.0,200,8.83,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,9.89,9.89,42,overcast clouds,0.0,200,9.89,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,8.44,8.44,61,light rain,0.81,-10,8.44,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,5.76,5.76,89,light rain,1.0,-10,5.76,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,3.4,3.4,94,moderate rain,1.0,-20,3.4,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,3.03,3.03,97,light rain,1.0,-10,3.03,2024-12-29,,
Strasbourg,48.584614,7.7507127,2025-01-02 00:00:00,2.96,2.96,89,light rain,0.55,-10,2.96,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,7.87,7.87,83,broken clouds,0.0,300,7.87,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,7.89,7.89,86,overcast clouds,0.0,200,7.89,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,8.36,8.36,87,light rain,0.2,-10,8.36,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,8.69,8.69,86,light rain,0.23,-10,8.69,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,10.27,10.27,78,overcast clouds,0.0,200,10.27,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,11.22,11.22,75,overcast clouds,0.0,200,11.22,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,9.37,9.37,83,overcast clouds,0.0,200,9.37,2024-12-29,,
Montpellier,43.6112422,3.8767337,2025-01-02 00:00:00,9.82,9.82,81,overcast clouds,0.0,200,9.82,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,6.79,6.79,78,overcast clouds,0.0,200,6.79,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,7.11,7.11,70,overcast clouds,0.0,200,7.11,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,6.82,6.82,83,overcast clouds,0.0,200,6.82,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,9.37,9.37,72,overcast clouds,0.0,200,9.37,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,13.56,13.56,52,overcast clouds,0.0,200,13.56,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,11.94,11.94,63,overcast clouds,0.0,200,11.94,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,9.6,9.6,84,light rain,0.73,-10,9.6,2024-12-29,,
Bordeaux,44.841225,-0.5800364,2025-01-02 00:00:00,5.46,5.46,89,light rain,1.0,-10,5.46,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,10.72,10.72,78,light rain,0.72,-10,10.72,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,6.64,6.64,71,light rain,1.0,-10,6.64,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,4.7,4.7,74,overcast clouds,0.8,200,4.7,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,4.96,4.96,70,overcast clouds,0.0,200,4.96,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,5.41,5.41,66,overcast clouds,0.0,200,5.41,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,5.25,5.25,69,overcast clouds,0.0,200,5.25,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,4.72,4.72,71,light rain,0.2,-10,4.72,2024-12-29,,
Lille,50.6365654,3.0635282,2025-01-02 00:00:00,2.89,2.89,84,light rain,1.0,-10,2.89,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,11.93,11.93,88,light rain,1.0,-10,11.93,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,6.12,6.12,90,moderate rain,1.0,-20,6.12,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,6.48,6.48,85,moderate rain,1.0,-20,6.48,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,6.66,6.66,78,overcast clouds,0.0,200,6.66,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,8.18,8.18,64,overcast clouds,0.0,200,8.18,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,6.92,6.92,72,light rain,0.2,-10,6.92,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,3.36,3.36,80,overcast clouds,0.0,200,3.36,2024-12-29,,
Rennes,48.1113387,-1.6800198,2025-01-02 00:00:00,2.75,2.75,82,overcast clouds,0.0,200,2.75,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,8.38,8.38,63,overcast clouds,0.0,200,8.38,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,8.61,8.61,76,light rain,0.24,-10,8.61,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,4.78,4.78,94,moderate rain,1.0,-20,4.78,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,4.65,4.65,93,moderate rain,1.0,-20,4.65,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,5.49,5.49,79,light rain,1.0,-10,5.49,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,4.53,4.53,73,light rain,0.2,-10,4.53,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,3.75,3.75,73,broken clouds,0.0,300,3.75,2024-12-29,,
Reims,49.2577886,4.031926,2025-01-02 00:00:00,1.41,1.41,87,overcast clouds,0.0,200,1.41,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,8.92,8.92,89,moderate rain,1.0,-20,8.92,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,8.17,8.17,73,moderate rain,1.0,-20,8.17,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,7.67,7.67,66,light rain,1.0,-10,7.67,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,7.54,7.54,61,light rain,0.26,-10,7.54,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,6.91,6.91,70,light rain,1.0,-10,6.91,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,6.72,6.72,65,light rain,1.0,-10,6.72,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,5.82,5.82,71,light rain,1.0,-10,5.82,2024-12-29,,
Le Havre,49.4938975,0.1079732,2025-01-02 00:00:00,5.88,5.88,72,light rain,1.0,-10,5.88,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,2.6,2.6,75,overcast clouds,0.0,200,2.6,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,2.02,2.02,85,overcast clouds,0.0,200,2.02,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,1.97,1.97,89,overcast clouds,0.0,200,1.97,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,5.01,5.01,76,broken clouds,0.0,300,5.01,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,9.19,9.19,60,overcast clouds,0.0,200,9.19,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,8.19,8.19,58,overcast clouds,0.0,200,8.19,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,6.64,6.64,71,light rain,0.3,-10,6.64,2024-12-29,,
Saint-Étienne,45.4401467,4.3873058,2025-01-02 00:00:00,3.77,3.77,90,light rain,0.48,-10,3.77,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,10.55,10.55,72,clear sky,0.0,600,10.55,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,10.09,10.09,77,clear sky,0.0,600,10.09,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,9.72,9.72,79,clear sky,0.0,600,9.72,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,11.47,11.47,76,clear sky,0.0,600,11.47,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,13.16,13.16,78,scattered clouds,0.0,400,13.16,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,13.55,13.55,82,light rain,0.47,-10,13.55,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,12.59,12.59,80,overcast clouds,0.0,200,12.59,2024-12-29,,
Toulon,43.1257311,5.9304919,2025-01-02 00:00:00,11.1,11.1,83,overcast clouds,0.0,200,11.1,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,3.0,3.0,84,scattered clouds,0.0,400,3.0,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,2.95,2.95,83,scattered clouds,0.0,400,2.95,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,3.92,3.92,82,broken clouds,0.0,300,3.92,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,6.3,6.3,75,overcast clouds,0.0,200,6.3,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,11.33,11.33,67,overcast clouds,0.0,200,11.33,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,9.34,9.34,86,broken clouds,0.0,300,9.34,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,6.81,6.81,90,light rain,0.2,-10,6.81,2024-12-29,,
Grenoble,45.1875602,5.7357819,2025-01-02 00:00:00,6.26,6.26,96,moderate rain,1.0,-20,6.26,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,2.98,2.98,82,overcast clouds,0.0,200,2.98,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,5.01,5.01,70,overcast clouds,0.0,200,5.01,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,5.27,5.27,70,overcast clouds,0.0,200,5.27,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,5.57,5.57,73,overcast clouds,0.02,200,5.57,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,6.65,6.65,79,light rain,0.73,-10,6.65,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,5.03,5.03,95,moderate rain,1.0,-20,5.03,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,2.53,2.53,98,light rain,1.0,-10,2.53,2024-12-29,,
Dijon,47.3215806,5.0414701,2025-01-02 00:00:00,2.61,2.61,97,light snow,0.29,-20,2.61,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,11.29,11.29,74,overcast clouds,0.0,200,11.29,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,10.96,10.96,85,light rain,1.0,-10,10.96,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,6.06,6.06,94,moderate rain,1.0,-20,6.06,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,5.32,5.32,89,moderate rain,1.0,-20,5.32,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,6.8,6.8,83,light rain,1.0,-10,6.8,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,7.82,7.82,73,light rain,0.2,-10,7.82,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,5.29,5.29,83,light rain,0.2,-10,5.29,2024-12-29,,
Angers,47.4739884,-0.5515588,2025-01-02 00:00:00,2.61,2.61,89,broken clouds,0.0,300,2.61,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,5.14,5.14,84,clear sky,0.0,600,5.14,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,6.26,6.26,81,broken clouds,0.0,300,6.26,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,6.81,6.81,80,overcast clouds,0.0,200,6.81,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,7.54,7.54,75,overcast clouds,0.0,200,7.54,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,9.42,9.42,69,overcast clouds,0.0,200,9.42,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,10.87,10.87,69,broken clouds,0.0,300,10.87,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,8.36,8.36,79,broken clouds,0.0,300,8.36,2024-12-29,,
Nîmes,43.8374249,4.3600687,2025-01-02 00:00:00,8.38,8.38,83,overcast clouds,0.0,200,8.38,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,5.32,5.32,76,overcast clouds,0.0,200,5.32,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,5.4,5.4,80,overcast clouds,0.0,200,5.4,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,5.65,5.65,83,overcast clouds,0.0,200,5.65,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,6.38,6.38,80,overcast clouds,0.0,200,6.38,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,10.21,10.21,69,overcast clouds,0.0,200,10.21,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,10.02,10.02,73,overcast clouds,0.0,200,10.02,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,8.78,8.78,80,light rain,0.22,-10,8.78,2024-12-29,,
Villeurbanne,45.7733573,4.8868454,2025-01-02 00:00:00,7.14,7.14,87,light rain,0.48,-10,7.14,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,10.73,10.73,79,overcast clouds,0.0,200,10.73,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,10.48,10.48,88,light rain,1.0,-10,10.48,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,4.92,4.92,94,moderate rain,1.0,-20,4.92,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,5.24,5.24,93,moderate rain,1.0,-20,5.24,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,7.55,7.55,67,light rain,1.0,-10,7.55,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,6.9,6.9,72,overcast clouds,0.0,200,6.9,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,3.64,3.64,84,overcast clouds,0.0,200,3.64,2024-12-29,,
Le Mans,48.0073849,0.1967849,2025-01-02 00:00:00,2.31,2.31,89,overcast clouds,0.0,200,2.31,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,7.31,7.31,53,overcast clouds,0.0,200,7.31,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,6.42,6.42,59,overcast clouds,0.0,200,6.42,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,7.74,7.74,55,overcast clouds,0.0,200,7.74,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,7.85,7.85,58,overcast clouds,0.0,200,7.85,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,8.99,8.99,56,overcast clouds,0.0,200,8.99,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,7.72,7.72,75,light rain,0.38,-10,7.72,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,5.72,5.72,91,light rain,1.0,-10,5.72,2024-12-29,,
Clermont-Ferrand,45.7774551,3.0819427,2025-01-02 00:00:00,2.12,2.12,99,snow,1.0,-40,2.12,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,7.16,7.16,90,moderate rain,1.0,-20,7.16,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,7.68,7.68,68,light rain,1.0,-10,7.68,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,7.25,7.25,64,overcast clouds,0.8,200,7.25,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,7.13,7.13,62,overcast clouds,0.0,200,7.13,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,8.06,8.06,58,overcast clouds,0.0,200,8.06,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,7.48,7.48,56,overcast clouds,0.0,200,7.48,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,5.99,5.99,57,overcast clouds,0.0,200,5.99,2024-12-29,,
Brest,48.3905283,-4.4860088,2025-01-02 00:00:00,5.58,5.58,62,overcast clouds,0.0,200,5.58,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,6.89,6.89,76,clear sky,0.0,600,6.89,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,6.17,6.17,75,clear sky,0.0,600,6.17,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,5.64,5.64,76,clear sky,0.0,600,5.64,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,7.13,7.13,66,broken clouds,0.0,300,7.13,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,9.93,9.93,65,broken clouds,0.0,300,9.93,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,10.65,10.65,72,overcast clouds,0.0,200,10.65,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,9.83,9.83,79,overcast clouds,0.0,200,9.83,2024-12-29,,
Aix-en-Provence,43.5298424,5.4474738,2025-01-02 00:00:00,8.26,8.26,89,overcast clouds,0.0,200,8.26,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,10.13,10.13,79,light rain,0.23,-10,10.13,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,6.19,6.19,87,moderate rain,1.0,-20,6.19,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,5.53,5.53,76,light rain,1.0,-10,5.53,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,4.27,4.27,81,overcast clouds,0.0,200,4.27,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,6.01,6.01,65,overcast clouds,0.0,200,6.01,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,5.18,5.18,70,overcast clouds,0.0,200,5.18,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,2.6,2.6,81,broken clouds,0.0,300,2.6,2024-12-29,,
Amiens,49.8941708,2.2956951,2025-01-02 00:00:00,4.55,4.55,64,overcast clouds,0.0,200,4.55,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,5.2,5.2,82,overcast clouds,0.0,200,5.2,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,5.25,5.25,85,overcast clouds,0.0,200,5.25,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,5.37,5.37,84,overcast clouds,0.0,200,5.37,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,5.87,5.87,79,overcast clouds,0.0,200,5.87,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,8.17,8.17,77,light rain,0.36,-10,8.17,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,7.52,7.52,87,light rain,1.0,-10,7.52,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,1.6,1.6,97,moderate rain,1.0,-20,1.6,2024-12-29,,
Limoges,45.8354243,1.2644847,2025-01-02 00:00:00,2.18,2.18,98,snow,1.0,-40,2.18,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,0.19,0.19,85,broken clouds,0.0,300,0.19,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,0.4,0.4,83,broken clouds,0.0,300,0.4,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,1.22,1.22,83,overcast clouds,0.0,200,1.22,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,3.19,3.19,79,overcast clouds,0.0,200,3.19,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,7.83,7.83,77,overcast clouds,0.0,200,7.83,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,6.3,6.3,91,overcast clouds,0.06,200,6.3,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,5.01,5.01,95,light rain,0.82,-10,5.01,2024-12-29,,
Annecy,45.8992348,6.1288847,2025-01-02 00:00:00,4.15,4.15,98,moderate rain,1.0,-20,4.15,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,7.16,7.16,81,clear sky,0.0,600,7.16,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,6.56,6.56,78,clear sky,0.0,600,6.56,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,6.09,6.09,79,clear sky,0.0,600,6.09,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,7.8,7.8,75,broken clouds,0.0,300,7.8,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,11.91,11.91,63,overcast clouds,0.0,200,11.91,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,12.32,12.32,66,broken clouds,0.0,300,12.32,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,9.84,9.84,69,overcast clouds,0.0,200,9.84,2024-12-29,,
Perpignan,42.6985304,2.8953121,2025-01-02 00:00:00,9.79,9.79,49,overcast clouds,0.0,200,9.79,2024-12-29,,
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-02 00:00:00,7.75,7.75,84,light rain,1.0,-10,7.75,2024-12-29,,
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-02 00:00:00,6.48,6.48,68,light rain,0.3,-10,6.48,2024-12-29,,
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-02 00:00:00,5.31,5.31,70,overcast clouds,0.0,200,5.31,2024-12-29,,
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-02 00:00:00,5.11,5.11,74,broken clouds,0.0,300,5.11,2024-12-29,,
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-02 00:00:00,5.32,5.32,71,broken clouds,0.0,300,5.32,2024-12-29,,
